Fecha,Concepto,Cargos,,,,
09/12/15,ANTERIOR FATURA SERVICIOS,394.40,,,,
09/12/15,ANTERIOR FATURA SERVICIOS,758.64,,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"1,701.33",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"4,063.09",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,657.72,,,,
09/12/15,ANTERIOR FACTURA VENTAS,"1,948.80",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"1,451.86",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"2,799.46",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"1,409.40",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"4,624.53",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"1,015.00",,,,
09/12/15,ANTERIOR FATURA SERVICIOS,958.93,,,,
09/12/15,ANTERIOR FATURA SERVICIOS,"1,360.91",,,,
14/12/15,ANTERIOR FATURA SERVICIOS,"168,374.00",,,,
14/12/15,ANTERIOR FATURA SERVICIOS,"39,996.80",,,,
16/12/15,ANTERIOR FATURA SERVICIOS,"3,133.91",,,,
16/12/15,ANTERIOR FATURA SERVICIOS,"103,799.12",,,,
16/12/15,ANTERIOR FATURA SERVICIOS,"4,549.13",,,,
16/12/15,ANTERIOR FATURA SERVICIOS,"46,013.33",,,,
16/12/15,ANTERIOR FATURA SERVICIOS,"1,000.60",,,,
16/12/15,ANTERIOR FATURA SERVICIOS,"34,943.84",,,,
16/12/15,ANTERIOR FACTURA VENTAS,"3,596.00",,,,
16/12/15,ANTERIOR FATURA SERVICIOS,"2,338.56",,,,
16/12/15,ANTERIOR FATURA SERVICIOS,"7,969.29",,,,
17/12/15,ANTERIOR FATURA SERVICIOS,"51,365.96",,,,
17/12/15,ANTERIOR FATURA SERVICIOS,"1,949.99",,,,
17/12/15,ANTERIOR FATURA SERVICIOS,"51,365.96",,,,
17/12/15,ANTERIOR FATURA SERVICIOS,643.80,,,,
17/12/15,ANTERIOR FATURA SERVICIOS,655.63,,,,
17/12/15,ANTERIOR FATURA SERVICIOS,"4,872.00",,,,
17/12/15,ANTERIOR FATURA SERVICIOS,696.00,,,,
17/12/15,ANTERIOR FATURA SERVICIOS,"3,287.44",,,,
18/12/15,ANTERIOR FATURA SERVICIOS,"15,291.12",,,,
18/12/15,ANTERIOR FATURA SERVICIOS,"13,456.00",,,,
18/12/15,ANTERIOR FATURA SERVICIOS,"14,592.80",,,,
18/12/15,ANTERIOR FATURA SERVICIOS,"1,136.80",,,,
19/12/15,ANTERIOR FATURA SERVICIOS,"1,682.00",,,,"36,923,930.27"
19/12/15,ANTERIOR FATURA SERVICIOS,"1,450.00",,,,
19/12/15,ANTERIOR FATURA SERVICIOS,"1,170.00",,,,
21/12/15,ANTERIOR FACTURA VENTAS,962.80,,,,
21/12/15,ANTERIOR FATURA SERVICIOS,498.80,,,,
22/12/15,ANTERIOR FACTURA VENTAS,"12,006.00",,,,
22/12/15,ANTERIOR FATURA SERVICIOS,"2,245.76",,,,
22/12/15,ANTERIOR FATURA SERVICIOS,"9,280.00",,,,
22/12/15,ANTERIOR FATURA SERVICIOS,"2,146.00",,,,
23/12/15,ANTERIOR FATURA SERVICIOS,"2,215.60",,,,
23/12/15,ANTERIOR FATURA SERVICIOS,"1,102.00",,,,
23/12/15,ANTERIOR FACTURA VENTAS,"8,502.80",,,,
23/12/15,ANTERIOR FATURA SERVICIOS,"1,390.00",,,,
28/12/15,ANTERIOR FATURA SERVICIOS,"2,449.90",,,,
28/12/15,ANTERIOR FATURA SERVICIOS,"11,043.08",,,,
29/12/15,ANTERIOR FATURA SERVICIOS,"3,340.80",,,,
