Region,State,Order Date,Order_Year,Order_Month,Order_Day,Customer Segment,Product Category,Sales
South,Alabama,2015-01-06,2015,1,6,Home Office,Office Supplies,86.0
Central,Indiana,2015-01-06,2015,1,6,Home Office,Furniture,14729.36
South,Alabama,2015-01-06,2015,1,6,Home Office,Office Supplies,4805.36
West,Idaho,2015-01-07,2015,1,7,Consumer,Office Supplies,91.43
Central,Indiana,2015-01-07,2015,1,7,Corporate,Office Supplies,114.17
Central,Indiana,2015-01-07,2015,1,7,Corporate,Office Supplies,197.11
South,Mississippi,2015-01-08,2015,1,8,Home Office,Office Supplies,182.92
Central,Illinois,2015-01-08,2015,1,8,Consumer,Technology,310.87
West,New Mexico,2015-01-08,2015,1,8,Corporate,Furniture,3849.8
West,New Mexico,2015-01-08,2015,1,8,Corporate,Furniture,243.52
West,Colorado,2015-01-08,2015,1,8,Corporate,Office Supplies,198.29
East,New York,2015-01-08,2015,1,8,Small Business,Office Supplies,251.34
East,New York,2015-01-08,2015,1,8,Small Business,Office Supplies,202.84
West,California,2015-01-08,2015,1,8,Home Office,Furniture,1187.864
East,New York,2015-01-08,2015,1,8,Small Business,Office Supplies,78.39
South,Mississippi,2015-01-08,2015,1,8,Corporate,Office Supplies,162.57
Central,Illinois,2015-01-08,2015,1,8,Corporate,Office Supplies,48.91
West,Washington,2015-01-09,2015,1,9,Home Office,Office Supplies,113.98
South,South Carolina,2015-01-09,2015,1,9,Home Office,Technology,1247.8595
West,Washington,2015-01-09,2015,1,9,Home Office,Office Supplies,88.94
Central,Wisconsin,2015-01-09,2015,1,9,Home Office,Technology,278.902
East,New Jersey,2015-01-10,2015,1,10,Corporate,Furniture,5811.97
South,Tennessee,2015-01-10,2015,1,10,Small Business,Furniture,6815.23
East,New Jersey,2015-01-10,2015,1,10,Consumer,Office Supplies,12741.81
South,Tennessee,2015-01-10,2015,1,10,Small Business,Technology,162.58
West,California,2015-01-10,2015,1,10,Corporate,Furniture,322.73
Central,MO,2015-01-11,2015,1,11,Corporate,Furniture,9843.11
West,California,2015-01-11,2015,1,11,Corporate,Office Supplies,172.54
South,Arkansas,2015-01-11,2015,1,11,Home Office,Office Supplies,275.01
East,New York,2015-01-11,2015,1,11,Consumer,Office Supplies,250.13
South,Arkansas,2015-01-11,2015,1,11,Home Office,Office Supplies,437.73
South,Kentucky,2015-01-11,2015,1,11,Home Office,Office Supplies,380.28
Central,Illinois,2015-01-11,2015,1,11,Small Business,Technology,171.71
Central,MO,2015-01-11,2015,1,11,Corporate,Technology,7190.06
West,California,2015-01-12,2015,1,12,Consumer,Office Supplies,49.18
West,New Mexico,2015-01-12,2015,1,12,Small Business,Furniture,430.41
South,South Carolina,2015-01-12,2015,1,12,Consumer,Office Supplies,412.62
South,Florida,2015-01-12,2015,1,12,Corporate,Office Supplies,31.35
West,New Mexico,2015-01-12,2015,1,12,Small Business,Office Supplies,21.07
South,Louisiana,2015-01-12,2015,1,12,Corporate,Furniture,6435.87
South,Louisiana,2015-01-12,2015,1,12,Corporate,Technology,312.03
Central,Texas,2015-01-12,2015,1,12,Corporate,Office Supplies,145.93
East,Maryland,2015-01-12,2015,1,12,Consumer,Furniture,260.12
South,Georgia,2015-01-13,2015,1,13,Corporate,Office Supplies,163.27
South,Georgia,2015-01-13,2015,1,13,Corporate,Technology,24559.91
South,Georgia,2015-01-13,2015,1,13,Corporate,Furniture,1217.5
West,California,2015-01-13,2015,1,13,Corporate,Office Supplies,336.65
South,Georgia,2015-01-13,2015,1,13,Corporate,Furniture,441.53
South,Tennessee,2015-01-13,2015,1,13,Corporate,Office Supplies,236.99
South,Tennessee,2015-01-13,2015,1,13,Corporate,Technology,4617.336
West,Washington,2015-01-14,2015,1,14,Small Business,Technology,17605.77
West,Arizona,2015-01-15,2015,1,15,Small Business,Office Supplies,1585.6
East,New Jersey,2015-01-15,2015,1,15,Small Business,Office Supplies,290.68
West,Arizona,2015-01-15,2015,1,15,Small Business,Office Supplies,215.85
West,California,2015-01-16,2015,1,16,Consumer,Office Supplies,380.34
West,California,2015-01-16,2015,1,16,Consumer,Office Supplies,99.1
Central,Michigan,2015-01-16,2015,1,16,Small Business,Office Supplies,106.78
East,New Jersey,2015-01-16,2015,1,16,Home Office,Office Supplies,50.85
Central,Wisconsin,2015-01-16,2015,1,16,Home Office,Office Supplies,792.21
East,Maine,2015-01-16,2015,1,16,Home Office,Office Supplies,255.31
West,Washington,2015-01-16,2015,1,16,Home Office,Office Supplies,3633.03
South,Florida,2015-01-18,2015,1,18,Consumer,Office Supplies,155.89
South,Mississippi,2015-01-18,2015,1,18,Small Business,Technology,901.374
East,New Hampshire,2015-01-18,2015,1,18,Corporate,Office Supplies,5934.39
West,Colorado,2015-01-18,2015,1,18,Small Business,Technology,4072.8175
South,Florida,2015-01-18,2015,1,18,Consumer,Furniture,1333.18
South,Florida,2015-01-18,2015,1,18,Consumer,Office Supplies,117.27
South,North Carolina,2015-01-19,2015,1,19,Corporate,Office Supplies,354.45
Central,Minnesota,2015-01-19,2015,1,19,Consumer,Office Supplies,1684.96
West,California,2015-01-19,2015,1,19,Consumer,Office Supplies,8177.07
South,North Carolina,2015-01-19,2015,1,19,Corporate,Office Supplies,238.43
South,Florida,2015-01-19,2015,1,19,Small Business,Office Supplies,66.92
Central,Minnesota,2015-01-19,2015,1,19,Consumer,Furniture,1662.048
Central,Minnesota,2015-01-19,2015,1,19,Consumer,Furniture,11460.76
South,North Carolina,2015-01-19,2015,1,19,Corporate,Furniture,1606.4
East,New York,2015-01-19,2015,1,19,Small Business,Furniture,109.58
Central,Oklahoma,2015-01-19,2015,1,19,Home Office,Technology,6628.55
Central,Illinois,2015-01-20,2015,1,20,Home Office,Office Supplies,208.28
Central,Indiana,2015-01-20,2015,1,20,Corporate,Technology,171.9635
East,Maryland,2015-01-20,2015,1,20,Home Office,Furniture,24701.12
Central,Indiana,2015-01-20,2015,1,20,Corporate,Technology,952.47
Central,Michigan,2015-01-20,2015,1,20,Corporate,Technology,697.5
Central,Nebraska,2015-01-21,2015,1,21,Small Business,Office Supplies,1554.53
South,Florida,2015-01-21,2015,1,21,Home Office,Office Supplies,111.04
Central,Indiana,2015-01-21,2015,1,21,Corporate,Technology,1494.232
Central,Kansas,2015-01-22,2015,1,22,Home Office,Office Supplies,377.31
West,California,2015-01-22,2015,1,22,Small Business,Office Supplies,11.25
Central,Wisconsin,2015-01-22,2015,1,22,Small Business,Technology,202.64
Central,Kansas,2015-01-22,2015,1,22,Home Office,Technology,1500.17
Central,Wisconsin,2015-01-22,2015,1,22,Small Business,Office Supplies,133.69
East,Maryland,2015-01-23,2015,1,23,Corporate,Office Supplies,221.08
East,Maine,2015-01-23,2015,1,23,Home Office,Office Supplies,62.77
South,Florida,2015-01-23,2015,1,23,Small Business,Technology,145.42
South,Florida,2015-01-23,2015,1,23,Small Business,Technology,2080.035
South,Florida,2015-01-23,2015,1,23,Small Business,Technology,1559.4355
East,Maryland,2015-01-24,2015,1,24,Corporate,Furniture,23239.96
West,Colorado,2015-01-24,2015,1,24,Corporate,Office Supplies,878.75
Central,MO,2015-01-24,2015,1,24,Corporate,Office Supplies,614.35
East,Maryland,2015-01-24,2015,1,24,Corporate,Office Supplies,302.91
Central,MO,2015-01-24,2015,1,24,Corporate,Office Supplies,3.63
Central,MO,2015-01-24,2015,1,24,Corporate,Office Supplies,172.99
Central,MO,2015-01-25,2015,1,25,Home Office,Office Supplies,480.73
Central,Nebraska,2015-01-25,2015,1,25,Consumer,Office Supplies,251.11
Central,MO,2015-01-25,2015,1,25,Home Office,Office Supplies,159.0
West,California,2015-01-26,2015,1,26,Small Business,Office Supplies,107.41
Central,Texas,2015-01-26,2015,1,26,Consumer,Furniture,88.06
Central,Texas,2015-01-26,2015,1,26,Consumer,Technology,183.33
South,Florida,2015-01-26,2015,1,26,Home Office,Office Supplies,74.17
South,Florida,2015-01-26,2015,1,26,Home Office,Technology,1035.2
East,Ohio,2015-01-27,2015,1,27,Corporate,Office Supplies,207.92
West,California,2015-01-27,2015,1,27,Corporate,Technology,463.83
East,Maine,2015-01-27,2015,1,27,Corporate,Office Supplies,80.33
South,Louisiana,2015-01-27,2015,1,27,Corporate,Technology,320.57
West,Washington,2015-01-27,2015,1,27,Small Business,Office Supplies,6688.66
West,Washington,2015-01-27,2015,1,27,Small Business,Technology,3232.1335
West,Washington,2015-01-27,2015,1,27,Small Business,Technology,685.7205
West,Washington,2015-01-27,2015,1,27,Small Business,Furniture,247.45
South,Georgia,2015-01-28,2015,1,28,Home Office,Office Supplies,622.72
Central,Texas,2015-01-28,2015,1,28,Corporate,Technology,2380.5695
South,Florida,2015-01-28,2015,1,28,Small Business,Technology,220.07
South,Florida,2015-01-28,2015,1,28,Small Business,Technology,1591.89
East,New York,2015-01-29,2015,1,29,Home Office,Furniture,80.6
East,Ohio,2015-01-30,2015,1,30,Home Office,Office Supplies,264.6
South,Virginia,2015-01-30,2015,1,30,Small Business,Office Supplies,3194.05
Central,North Dakota,2015-01-30,2015,1,30,Corporate,Technology,796.08
East,New York,2015-01-30,2015,1,30,Small Business,Furniture,1644.22
Central,Minnesota,2015-01-30,2015,1,30,Corporate,Office Supplies,86.47
Central,Minnesota,2015-01-30,2015,1,30,Corporate,Office Supplies,684.5
East,New York,2015-01-30,2015,1,30,Corporate,Technology,141.9755
East,Ohio,2015-01-30,2015,1,30,Home Office,Technology,3356.735
Central,Minnesota,2015-01-30,2015,1,30,Corporate,Office Supplies,1751.68
South,North Carolina,2015-01-31,2015,1,31,Corporate,Office Supplies,299.85
Central,Texas,2015-01-31,2015,1,31,Consumer,Technology,787.63
East,New York,2015-01-31,2015,1,31,Corporate,Office Supplies,648.58
East,New York,2015-01-31,2015,1,31,Corporate,Office Supplies,270.56
Central,Minnesota,2015-01-31,2015,1,31,Small Business,Office Supplies,512.83
East,Maryland,2015-02-01,2015,2,1,Home Office,Furniture,2966.13
West,Oregon,2015-02-01,2015,2,1,Small Business,Furniture,2503.008
Central,Texas,2015-02-01,2015,2,1,Small Business,Office Supplies,362.71
West,Oregon,2015-02-01,2015,2,1,Small Business,Office Supplies,869.78
Central,Texas,2015-02-01,2015,2,1,Small Business,Technology,2077.1875
West,Washington,2015-02-01,2015,2,1,Consumer,Technology,17965.45
Central,Texas,2015-02-02,2015,2,2,Home Office,Office Supplies,66.41
West,Washington,2015-02-02,2015,2,2,Consumer,Office Supplies,314.34
East,Pennsylvania,2015-02-02,2015,2,2,Corporate,Office Supplies,122.02
West,California,2015-02-02,2015,2,2,Small Business,Furniture,647.81
West,Colorado,2015-02-02,2015,2,2,Corporate,Office Supplies,3982.21
West,Colorado,2015-02-02,2015,2,2,Corporate,Office Supplies,66.55
East,Pennsylvania,2015-02-04,2015,2,4,Corporate,Office Supplies,258.61
East,Ohio,2015-02-04,2015,2,4,Home Office,Office Supplies,1001.17
West,Colorado,2015-02-05,2015,2,5,Small Business,Technology,1415.148
East,Maryland,2015-02-05,2015,2,5,Home Office,Furniture,1505.67
Central,Texas,2015-02-05,2015,2,5,Consumer,Furniture,75.19
East,MA,2015-02-05,2015,2,5,Consumer,Furniture,3028.86
West,Arizona,2015-02-05,2015,2,5,Corporate,Office Supplies,557.35
West,Arizona,2015-02-05,2015,2,5,Corporate,Office Supplies,490.87
East,Ohio,2015-02-06,2015,2,6,Corporate,Office Supplies,736.3
East,Ohio,2015-02-06,2015,2,6,Corporate,Office Supplies,346.06
South,Florida,2015-02-06,2015,2,6,Home Office,Technology,2357.9085
South,Florida,2015-02-06,2015,2,6,Corporate,Furniture,11036.16
Central,Michigan,2015-02-06,2015,2,6,Consumer,Office Supplies,75.89
East,New York,2015-02-07,2015,2,7,Corporate,Technology,1650.411
West,Colorado,2015-02-07,2015,2,7,Small Business,Furniture,1635.29
West,Colorado,2015-02-07,2015,2,7,Small Business,Technology,316.35
East,Maryland,2015-02-07,2015,2,7,Small Business,Furniture,809.77
Central,Illinois,2015-02-07,2015,2,7,Corporate,Office Supplies,62.26
East,Ohio,2015-02-07,2015,2,7,Corporate,Office Supplies,89.77
West,Washington,2015-02-07,2015,2,7,Small Business,Office Supplies,299.94
Central,Illinois,2015-02-07,2015,2,7,Corporate,Office Supplies,58.53
South,North Carolina,2015-02-08,2015,2,8,Home Office,Office Supplies,116.69
East,New York,2015-02-08,2015,2,8,Consumer,Office Supplies,169.61
East,New York,2015-02-08,2015,2,8,Consumer,Technology,1247.9275
South,Virginia,2015-02-08,2015,2,8,Consumer,Technology,7703.9665
South,Florida,2015-02-08,2015,2,8,Corporate,Technology,3601.07
South,North Carolina,2015-02-08,2015,2,8,Home Office,Furniture,1713.8
Central,Illinois,2015-02-08,2015,2,8,Consumer,Technology,538.22
East,Ohio,2015-02-08,2015,2,8,Corporate,Office Supplies,56.13
East,Ohio,2015-02-09,2015,2,9,Consumer,Furniture,3049.632
East,Ohio,2015-02-09,2015,2,9,Small Business,Furniture,6170.02
East,Connecticut,2015-02-09,2015,2,9,Home Office,Technology,61.098
East,MA,2015-02-09,2015,2,9,Small Business,Office Supplies,381.6
East,Ohio,2015-02-09,2015,2,9,Consumer,Technology,1274.949
South,Virginia,2015-02-10,2015,2,10,Small Business,Office Supplies,37.22
Central,Indiana,2015-02-10,2015,2,10,Corporate,Technology,638.72
East,New Hampshire,2015-02-10,2015,2,10,Corporate,Furniture,455.93
East,Vermont,2015-02-10,2015,2,10,Corporate,Office Supplies,105.93
West,Utah,2015-02-10,2015,2,10,Corporate,Technology,1281.358
Central,Minnesota,2015-02-11,2015,2,11,Corporate,Technology,820.5645
South,Georgia,2015-02-11,2015,2,11,Corporate,Technology,3332.06
South,Tennessee,2015-02-11,2015,2,11,Small Business,Furniture,2507.79
East,Maryland,2015-02-11,2015,2,11,Home Office,Office Supplies,1024.31
West,California,2015-02-11,2015,2,11,Corporate,Technology,38.93
South,Tennessee,2015-02-11,2015,2,11,Small Business,Technology,1052.68
West,California,2015-02-11,2015,2,11,Corporate,Furniture,4550.06
South,Tennessee,2015-02-11,2015,2,11,Small Business,Office Supplies,2536.31
East,New York,2015-02-11,2015,2,11,Corporate,Office Supplies,110.0
East,New York,2015-02-11,2015,2,11,Corporate,Office Supplies,186.89
West,Utah,2015-02-12,2015,2,12,Corporate,Furniture,639.71
West,Colorado,2015-02-12,2015,2,12,Corporate,Office Supplies,326.1
Central,Minnesota,2015-02-12,2015,2,12,Home Office,Technology,435.27
Central,Minnesota,2015-02-12,2015,2,12,Home Office,Furniture,723.82
East,Maryland,2015-02-12,2015,2,12,Home Office,Office Supplies,2409.96
West,Colorado,2015-02-12,2015,2,12,Corporate,Technology,170.374
South,Georgia,2015-02-13,2015,2,13,Consumer,Office Supplies,128.27
South,North Carolina,2015-02-13,2015,2,13,Small Business,Office Supplies,402.49
South,North Carolina,2015-02-13,2015,2,13,Small Business,Office Supplies,1754.29
Central,Texas,2015-02-13,2015,2,13,Small Business,Office Supplies,136.49
East,New Hampshire,2015-02-14,2015,2,14,Corporate,Office Supplies,16.6
East,Connecticut,2015-02-14,2015,2,14,Home Office,Office Supplies,516.65
East,Maine,2015-02-14,2015,2,14,Consumer,Technology,821.7885
East,New Jersey,2015-02-14,2015,2,14,Consumer,Technology,5634.3525
Central,Illinois,2015-02-14,2015,2,14,Home Office,Furniture,4462.23
Central,Illinois,2015-02-14,2015,2,14,Home Office,Furniture,663.784
Central,Illinois,2015-02-14,2015,2,14,Home Office,Office Supplies,225.16
East,New Hampshire,2015-02-14,2015,2,14,Home Office,Office Supplies,115.1
South,Florida,2015-02-15,2015,2,15,Corporate,Office Supplies,115.02
Central,Texas,2015-02-15,2015,2,15,Consumer,Technology,542.6
East,New Jersey,2015-02-15,2015,2,15,Consumer,Furniture,13367.82
East,Rhode Island,2015-02-15,2015,2,15,Corporate,Office Supplies,13.53
South,Florida,2015-02-15,2015,2,15,Corporate,Office Supplies,118.63
East,Maine,2015-02-15,2015,2,15,Consumer,Technology,206.2865
East,New Hampshire,2015-02-15,2015,2,15,Corporate,Technology,5008.761
South,Louisiana,2015-02-16,2015,2,16,Corporate,Office Supplies,101.9
West,Washington,2015-02-16,2015,2,16,Small Business,Furniture,31.18
South,Louisiana,2015-02-16,2015,2,16,Corporate,Office Supplies,259.17
West,Washington,2015-02-16,2015,2,16,Small Business,Office Supplies,21.99
South,Louisiana,2015-02-16,2015,2,16,Corporate,Furniture,187.33
South,Louisiana,2015-02-16,2015,2,16,Corporate,Technology,4697.032
South,South Carolina,2015-02-17,2015,2,17,Home Office,Furniture,96.21
Central,Michigan,2015-02-17,2015,2,17,Corporate,Office Supplies,68.88
West,Utah,2015-02-17,2015,2,17,Consumer,Technology,76.8655
West,Utah,2015-02-17,2015,2,17,Consumer,Technology,21141.07
South,South Carolina,2015-02-17,2015,2,17,Home Office,Furniture,1616.66
Central,Illinois,2015-02-17,2015,2,17,Corporate,Technology,2157.3085
West,Colorado,2015-02-17,2015,2,17,Home Office,Technology,2592.432
South,Florida,2015-02-17,2015,2,17,Corporate,Office Supplies,59.85
West,Colorado,2015-02-17,2015,2,17,Home Office,Office Supplies,157.49
East,New York,2015-02-17,2015,2,17,Home Office,Technology,5361.08
West,California,2015-02-18,2015,2,18,Consumer,Technology,93.3385
West,Arizona,2015-02-18,2015,2,18,Home Office,Technology,673.92
West,Oregon,2015-02-18,2015,2,18,Small Business,Technology,159.256
East,Ohio,2015-02-18,2015,2,18,Small Business,Furniture,794.58
West,Colorado,2015-02-18,2015,2,18,Corporate,Office Supplies,2180.23
West,Arizona,2015-02-18,2015,2,18,Home Office,Office Supplies,540.56
West,Arizona,2015-02-18,2015,2,18,Home Office,Office Supplies,299.01
West,California,2015-02-18,2015,2,18,Consumer,Furniture,1884.208
South,Louisiana,2015-02-19,2015,2,19,Corporate,Office Supplies,1486.72
South,Louisiana,2015-02-19,2015,2,19,Corporate,Office Supplies,558.04
West,New Mexico,2015-02-19,2015,2,19,Corporate,Office Supplies,512.33
West,Utah,2015-02-19,2015,2,19,Consumer,Office Supplies,56.73
West,Washington,2015-02-19,2015,2,19,Corporate,Office Supplies,128.13
Central,Texas,2015-02-19,2015,2,19,Corporate,Technology,341.36
East,New Jersey,2015-02-19,2015,2,19,Corporate,Office Supplies,37.4
West,Washington,2015-02-20,2015,2,20,Corporate,Office Supplies,6.93
Central,Texas,2015-02-21,2015,2,21,Home Office,Furniture,271.27
South,Alabama,2015-02-23,2015,2,23,Small Business,Office Supplies,70.88
West,New Mexico,2015-02-23,2015,2,23,Consumer,Office Supplies,337.38
West,New Mexico,2015-02-23,2015,2,23,Consumer,Furniture,4046.25
Central,Wisconsin,2015-02-23,2015,2,23,Home Office,Furniture,290.3
Central,Texas,2015-02-23,2015,2,23,Small Business,Office Supplies,199.8
Central,Wisconsin,2015-02-23,2015,2,23,Home Office,Office Supplies,434.11
Central,Wisconsin,2015-02-23,2015,2,23,Home Office,Office Supplies,288.9
Central,Texas,2015-02-23,2015,2,23,Small Business,Office Supplies,68.97
West,New Mexico,2015-02-23,2015,2,23,Consumer,Furniture,16313.51
Central,Illinois,2015-02-23,2015,2,23,Corporate,Furniture,4698.5
Central,Illinois,2015-02-23,2015,2,23,Corporate,Furniture,1363.0
Central,Illinois,2015-02-23,2015,2,23,Corporate,Office Supplies,347.47
Central,Iowa,2015-02-24,2015,2,24,Small Business,Office Supplies,57.24
West,California,2015-02-24,2015,2,24,Home Office,Furniture,282.61
South,Louisiana,2015-02-24,2015,2,24,Corporate,Technology,7679.512
South,Alabama,2015-02-25,2015,2,25,Small Business,Furniture,2409.424
Central,Minnesota,2015-02-26,2015,2,26,Corporate,Furniture,433.44
South,Georgia,2015-02-26,2015,2,26,Corporate,Office Supplies,203.57
Central,Texas,2015-02-26,2015,2,26,Small Business,Office Supplies,425.91
West,Washington,2015-02-26,2015,2,26,Consumer,Office Supplies,322.82
East,Maine,2015-02-26,2015,2,26,Small Business,Technology,21.84
